Unique ID,inventory_year,company_proponent,project_name,province,sector,company_type,group,cleantech,opening inventory flag,freshman flag,graduate flag,dropout flag,construction flag,planned flag,size_bin
6085,2023,Dunkley Lumber,Saw Mill Expansion,SK,Forest,Private,Lumber,No,1,0,0,0,0,0,$100M - $499M
6086,2023,Silicon Ranch,Scottford Refinery Solar Farm,AB,Energy,Private,"DER, Storage, EV",Yes,1,0,0,0,1,0,$100M - $499M
6087,2023,Magna Mining Inc.,Shakespeare,ON,Mining,Private,Other,No,1,0,0,0,1,1,$100M - $499M
6088,2023,Expander Energy,Slave Lake Bio-Mass/Gas to Liquids Plant (Phase 1),AB,Energy,Private,Waste Biomass,Yes,1,0,0,0,0,1,<$100M
6089,2023,Hydro One,St.Clair Transmission Line,ON,Energy,Public,Trans & Distr,No,1,0,0,0,0,1,$100M - $499M
6090,2023,Imperial Oil Ltd.,Strathcona Refinery Renewable Diesel Expansion,AB,Energy,Private,Low Carbon Fuels,Yes,1,0,0,0,0,0,$500M - $999M
6091,2023,"ATCO, Suncor",Suncor and ATCO clean hydrogen project,AB,Energy,Private,Low Carbon Fuels,Yes,1,0,0,0,1,1,Unknown
6092,2023,Suncor Energy Inc.,Suncor PURE Demonstration Facility,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,<$100M
6093,2023,Enbridge Inc.,The Open Access Wabamun Carbon Hub,AB,Energy,Private,CCUS,Yes,1,0,0,0,0,0,Unknown
6094,2023,Enhance Energy Inc.,The Origins Project,AB,Energy,Private,Clean Electricity,Yes,1,0,0,1,0,0,Unknown
6095,2023,Suncor,Tilt Cove Exploration Drilling Project,NL,Energy,Private,Oil & Gas - Upstream,No,1,0,0,1,0,1,<$100M
6097,2023,Agnico Eagle Mines Limited,Upper Beaver,ON,Mining,Private,Other,No,1,0,0,0,0,1,$100M - $499M
6098,2023,Elkem Metal Canada,Usine de demonstration de fabrication de briquettes de biocarbone,QC,Energy,Private,Waste Biomass,Yes,1,0,0,0,0,0,<$100M
6100,2023,Probe Gold inc.,Novador,QC,Mining,Private,Precious Metal,No,0,1,0,0,1,1,$100M - $499M
6101,2023,Ville de Quebec,Projet de valorisation de la vapeur de l'incinerateur pour le CHU de Quebec - Universite Laval,QC,Energy,Private,Other,Yes,1,0,0,0,0,1,<$100M
6102,2023,Galleon Gold Corp.,West Cache,ON,Mining,Private,Precious Metal,No,1,0,0,0,0,0,$100M - $499M
6103,2023,"Enbridge Inc., BG Group",Westcoast Connector Gas Transmission Project,BC,Energy,Private,Trans & Distr,No,1,0,0,1,0,0,"$5,000M+"
6104,2023,NTPC,Whati Transmission Line,NT,Energy,Private,Trans & Distr,No,1,0,0,1,0,1,<$100M
6105,2023,BluEarth Renewables,Wheatcrest Solar Project,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,0,$100M - $499M
6106,2023,Wolf Midstream,Wolf Midstream Carbon Hub,AB,Energy,Private,CCUS,Yes,1,0,0,0,1,0,Unknown
7000,2023,Strategic Resources Inc.,BlackRock,QC,Mining,Private,Other,No,0,1,0,1,0,1,"$1,000M - $4,999M"
7001,2023,Sabre Gold Mines Corp.,Brewery Creek,YK,Mining,Private,Precious Metal,No,0,1,0,0,0,1,$100M - $499M
7002,2023,Dore Copper Mining Corp.,Corner Bay,QC,Mining,Private,Critical Mineral,Yes,0,1,0,0,0,1,$100M - $499M
7003,2023,Rio Tinto Group,Jonquiere Refinery,QC,Mining,Private,Critical Mineral,Yes,0,1,0,0,0,1,"$1,000M - $4,999M"
7004,2023,Nouveau Monde Graphite Inc,Lac Gueret,QC,Mining,Private,Critical Mineral,Yes,0,1,0,0,0,1,"$1,000M - $4,999M"
7005,2023,Groupe minier Impao rial,Crater Lake,QC,Mining,Private,Other,No,0,1,0,0,0,1,$500M - $999M
7006,2023,H2V Energies,Alpha Plant,QC,Energy,Private,Waste Biomass,Yes,0,1,0,0,0,0,"$1,000M - $4,999M"
7007,2023,Saskpower,Aspen Power Station,SK,Energy,Public,Low Carbon Fuels,Yes,0,1,0,0,1,1,"$1,000M - $4,999M"
7008,2023,ATCO,ATCO Kansai Electric Power Ammonia Project (Natural Gas with CCUS),AB,Energy,Private,NG Power Gen,No,0,1,0,0,0,1,"$1,000M - $4,999M"
7009,2023,Energir Developpement/Nature Energy,Biomethanization plants in Quebec- Farnham Project,QC,Energy,Private,Waste Biomass,Yes,0,1,0,0,0,1,"$1,000M - $4,999M"
7010,2023,Enbridge Gas,Bobcaygeon Natural Gas Expansion,ON,Energy,Private,NG Power Gen,No,0,1,0,0,0,1,$100M - $499M
7011,2023,Centre de Tratement de la Biomasse de la Monteregie (CTBM) Inc.,Centre de Tratement de la Biomasse de la Monteregie,QC,Energy,Private,Waste Biomass,Yes,0,1,0,0,0,1,<$100M
7012,2023,Cielo Waste Solutions Corp.,Cielo- Halifax,NS,Energy,Private,Other,Yes,0,1,0,0,0,1,<$100M
7013,2023,Enbridge Gas,Dawn-Corruna Project,ON,Energy,Private,Oil & Gas - Upstream,No,0,1,0,0,0,0,$100M - $499M
7014,2023,Capital Power Corporation,East Windsor Expansion,ON,Energy,Private,"DER, Storage, EV",Yes,0,1,0,0,1,1,$100M - $499M
7015,2023,Eco Options Energy Cooperative,Eco Options Energy Cooperative,BC,Energy,Private,Clean Electricity,Yes,0,1,0,0,0,1,$100M - $499M
7016,2023,Cenvous Energy Inc.,Edam Waseca Steam Injection,SK,Energy,Private,Clean Electricity,Yes,0,1,0,0,0,0,$100M - $499M
7017,2023,Churchill Falls Labrador Corporation,Electric Utility 2021 Capital Program (Churchill Falls Labrador Corporation),NL,Energy,Private,Other,Yes,0,1,0,0,1,0,<$100M
7018,2023,Newfoundland and Labrador Hydro,Electric Utility 2021 Capital Program (Newfoundland and Labrador Hydro),NL,Energy,Public,Clean Electricity,Yes,0,1,0,0,1,0,$100M - $499M
7019,2023,Newfoundland Power Inc.,Electric Utility 2021 Capital Program (Newfoundland Power Inc.),NL,Energy,Private,Trans & Distr,No,0,1,0,0,1,0,$100M - $499M
7020,2023,Churchill Falls Labrador Corporation,Electric Utility 2022 Capital Program (Churchill Falls Labrador Corporation),NL,Energy,Private,Other,Yes,0,1,0,0,1,0,<$100M
7021,2023,Newfoundland and Labrador Hydro,Electric Utility 2022 Capital Program (Newfoundland and Labrador Hydro),NL,Energy,Public,Clean Electricity,Yes,0,1,0,0,1,0,$100M - $499M
7022,2023,Newfoundland Power Inc.,Electric Utility 2022 Capital Program (Newfoundland Power Inc.),NL,Energy,Private,Trans & Distr,No,0,1,0,0,1,0,$100M - $499M
7023,2023,Newfoundland Power Inc.,Electric Utility 2023 Capital Program,NL,Energy,Private,Clean Electricity,Yes,0,1,0,0,1,1,$100M - $499M
7024,2023,Churchill Falls Labrador Corporation,Electric Utility 2023 Capital Program (Churchill Falls Labrador Corporation),NL,Energy,Private,Other,Yes,0,1,0,0,0,0,<$100M
7025,2023,Newfoundland and Labrador Hydro,Electric Utility 2023 Capital Program (Newfoundland and Labrador Hydro),NL,Energy,Public,Clean Electricity,Yes,0,1,0,0,1,1,$100M - $499M
7026,2023,ENMAX Energy Corp.,Enmax Substation No. 1,AB,Energy,Private,Trans & Distr,No,0,1,0,0,0,0,$100M - $499M
7027,2023,Manitoba Hydro,Enterprise PCB Remediation,MB,Energy,Public,Clean Electricity,Yes,0,1,0,0,1,1,<$100M
7028,2023,SaskPower,Ermine and Yellowhead Expansion,SK,Energy,Public,Other,Yes,0,1,0,0,0,0,$100M - $499M
7029,2023,Federated Co-operatives Limited,FCL HDRD Plant,SK,Energy,Private,Waste Biomass,Yes,0,1,0,0,1,1,"$1,000M - $4,999M"
7031,2023,Fort Nelson First Nation/Hydrogen Naturally,Fort Nelson First Nation Hydrogen,BC,Energy,Private,Low Carbon Fuels,Yes,0,1,0,0,0,1,"$1,000M - $4,999M"
7032,2023,ACCIONA Energia,Forty Mile Wind Project (ACCONIA),AB,Energy,Private,Clean Electricity,Yes,0,1,0,0,0,0,$100M - $499M
7033,2023,Neoen International,Fox Coulee Solar Farm,AB,Energy,Private,Clean Electricity,Yes,0,1,0,0,1,0,$100M - $499M
7034,2023,Parkland Corp.,Fuel Refinery Upgrade (Parkland coprocessing),BC,Energy,Private,Oil & Gas - Downstream,No,0,1,0,0,1,0,$500M - $999M
7035,2023,Green Impact Partners (In partnership with Carbon Clean Energy and PCL Construction),Future Energy Park Renewable Natural Gas and Ethanol Project,AB,Energy,Private,Low Carbon Fuels,Yes,0,1,0,0,1,1,"$1,000M - $4,999M"
7036,2023,Manitoba Hydro,Grand Rapids Unit 1 Overhaul,MB,Energy,Public,Clean Electricity,Yes,0,1,0,0,0,0,<$100M
7037,2023,Pattern Energy,Argentia Renewables,NL,Energy,Private,Low Carbon Fuels,Yes,0,1,0,0,1,1,"$5,000M+"
7038,2023,H2MB,H2MB,MB,Energy,Private,Low Carbon Fuels,Yes,0,1,0,0,0,1,<$100M
7039,2023,FortisBC/Suncor/Hazer,Hazer Pyrolysis Hydrogen Production Demo Plant,BC,Energy,Private,Low Carbon Fuels,Yes,0,1,0,0,0,1,<$100M
7040,2023,Heidelberg Materials,Heidelberg Materials Carbon Capture Utilization and Storage Hub,AB,Energy,Private,CCUS,Yes,0,1,0,0,0,1,"$1,000M - $4,999M"
7042,2023,Kiwetinohk Energy Corp,Homestead Solar Project,AB,Energy,Private,Clean Electricity,Yes,0,1,0,0,0,1,$500M - $999M
7043,2023,Hydrogen Canada Corp,Hydrogen Canada Corp Hydrogen Project (Natural Gas with CCUS),AB,Energy,Private,Clean Electricity,Yes,0,1,0,0,0,1,"$1,000M - $4,999M"
7044,2023,Renewable Hydrogen Canada/ Fortis BC/ Green Investment Group,Hydrogen Electrolyzer Plant,BC,Energy,Private,Low Carbon Fuels,Yes,0,1,0,0,0,1,$100M - $499M
7045,2023,Hydra Energy Canada,Hydrogen Refueling and Production,BC,Energy,Private,Low Carbon Fuels,Yes,0,1,0,0,0,1,<$100M
7046,2023,Manitoba Hydro,Jenpeg Unit 2 Overhauls,MB,Energy,Public,Clean Electricity,Yes,0,1,0,0,0,1,<$100M
7047,2023,Northland Power,Jurassic Solar and Battery Storage,AB,Energy,Private,"DER, Storage, EV",Yes,0,1,0,0,0,1,$500M - $999M
7048,2023,Manitoba Hydro,Kettle Unit 10 Stator Overhaul,MB,Energy,Public,Clean Electricity,Yes,0,1,0,0,0,1,<$100M
7049,2023,Manitoba Hydro,Kettle Unit 11 Stator Overhaul,MB,Energy,Public,Clean Electricity,Yes,0,1,0,0,0,1,<$100M
7050,2023,Manitoba Hydro,Kettle Unit 12 Stator Overhaul,MB,Energy,Public,Clean Electricity,Yes,0,1,0,0,0,1,<$100M
7051,2023,Manitoba Hydro,Kettle Unit 5 Stator Overhaul,MB,Energy,Public,Clean Electricity,Yes,0,1,0,0,0,0,<$100M
7052,2023,Manitoba Hydro,Kettle Unit 6 Stator Overhaul,MB,Energy,Public,Clean Electricity,Yes,0,1,0,0,1,0,<$100M
7053,2023,Manitoba Hydro,Kettle Unit 7 Stator Overhaul,MB,Energy,Public,Clean Electricity,Yes,0,1,0,0,1,1,<$100M
7054,2023,Manitoba Hydro,Kettle Unit 9 Stator Overhaul,MB,Energy,Public,Clean Electricity,Yes,0,1,0,0,0,1,<$100M
7055,2023,Kiwetinohk Energy Corp,Phoenix Solar Project,AB,Energy,Private,Clean Electricity,Yes,0,1,0,0,0,1,$100M - $499M
7056,2023,Metro Vancouver,Lulu Island WWT Plant,BC,Energy,Private,Waste Biomass,Yes,0,1,0,0,0,0,<$100M
7057,2023,Greengate Power Corporation,Luna Solar Project (Phase One),AB,Energy,Private,Clean Electricity,Yes,0,1,0,0,1,1,$500M - $999M
7058,2023,Greengate Power Corporation,Luna Solar Project (Phase Two),AB,Energy,Private,Clean Electricity,Yes,0,1,0,0,0,1,$500M - $999M
7059,2023,McLeod Lake Indian Band/Mitsubishi,McLeod Lake Indian Band Hydrogen Project,BC,Energy,Private,Low Carbon Fuels,Yes,0,1,0,0,0,1,"$5,000M+"
7060,2023,Strathcona Resources Ltd.,Meota Waseca SAGD,SK,Energy,Private,Oil & Gas - Upstream,No,0,1,0,0,0,0,$100M - $499M
7061,2023,Huron Clean Energy and Upper Nicola Band,Merritt Electro Fuels Project,BC,Energy,Private,Clean Electricity,Yes,0,1,0,0,1,1,<$100M
7062,2023,Greengate Power Corporation,Midnight Solar and Battery Storage Project,AB,Energy,Private,"DER, Storage, EV",Yes,0,1,0,0,0,1,$500M - $999M
7063,2023,Uniboard,Mill modernisation,QC,Forest,Private,Pulp & Paper,No,0,1,0,0,0,1,$100M - $499M
7064,2023,Enbridge/Walker Industries and Comcor Environmental,Niagara Falls Renewable Natural Gas Project,ON,Energy,Private,NG Power Gen,No,0,1,0,0,0,0,<$100M
7065,2023,Potentia Renewables Inc.,Paintearth Wind Power Project,AB,Energy,Private,Clean Electricity,Yes,0,1,0,0,1,0,$100M - $499M
7066,2023,Newmont Corp.,Pamour,ON,Mining,Private,Other,No,0,1,0,0,1,1,$500M - $999M
7068,2023,Alliance de lenergie de lEst / Valeco Energie Quebec,Parc Eolien de Grosse Ile + Battery,QC,Energy,Private,"DER, Storage, EV",Yes,0,1,0,0,0,1,<$100M
7069,2023,The Pathways Alliance,Pathways Alliance Carbon Capture Storage Hub (Phase 1),AB,Energy,Private,CCUS,Yes,0,1,0,0,0,1,"$5,000M+"
7070,2023,"Pembina Pipeline, Marubeni",Pembina Pipeline and Marubeni Ammonia Project (Natural Gas with CCUS),AB,Energy,Private,Trans & Distr,No,0,1,0,0,0,1,"$1,000M - $4,999M"
7073,2023,Manitoba Hydro,Pointe du Bois Renewable Energy Project,MB,Energy,Public,Clean Electricity,Yes,0,1,0,0,0,0,$100M - $499M
7074,2023,Strathcona Resources Ltd.,Prince East Waseca SAGD,SK,Energy,Private,Oil & Gas - Upstream,No,0,1,0,0,1,0,$100M - $499M
7075,2023,Waste Connections of Canada and Enbridge,Ridge Landfill RNG Facility,ON,Energy,Private,Waste Biomass,Yes,0,1,0,0,1,1,<$100M
7076,2023,REN Energy/FortisBC,RNG from Wood Waste,BC,Energy,Private,Waste Biomass,Yes,0,1,0,0,0,0,$100M - $499M
7077,2023,SAF + Consortium,SAF Consortium,QC,Energy,Private,Other,Yes,0,1,0,0,1,1,$100M - $499M
7078,2023,Pace Canada LP,Salt Flats Solar Project,AB,Energy,Private,Clean Electricity,Yes,0,1,0,0,0,1,<$100M
7079,2023,Invenergy,Skinners Pond Wind Energy Centre,PE,Energy,Private,Trans & Distr,No,0,1,0,0,0,1,<$100M
7080,2023,Manitoba Hydro,Station Battery Bank Capacity & System Reliability Increase,MB,Energy,Public,"DER, Storage, EV",Yes,0,1,0,0,0,0,<$100M
7081,2023,ABO Wind Canada Ltd.,Stettler Solar and Battery Storage Project,AB,Energy,Private,"DER, Storage, EV",Yes,0,1,0,0,1,1,$100M - $499M
7082,2023,"City of Summerside, Samsung Renewable Energy",Summerside Solar and Storage Integration Project,PE,Energy,Public,"DER, Storage, EV",Yes,0,1,0,0,0,1,$100M - $499M
7083,2023,Evolugen by Brookfield Renewable,Sunrise Solar Project,AB,Energy,Private,Clean Electricity,Yes,0,1,0,0,0,1,$100M - $499M
7084,2023,Tla'amin Nation,Tlaamin tiskwat mill site,BC,Energy,Private,Other,Yes,0,1,0,0,0,1,$500M - $999M
7085,2023,Enerfin Energy Company of Canada Inc.,Winnifred Wind Power Project,AB,Energy,Private,Clean Electricity,Yes,0,1,0,0,0,0,$100M - $499M
7086,2023,Energir/WM Quebec,WM Sainte-Sophie Landfill RNG Facility,QC,Energy,Private,Waste Biomass,Yes,0,1,0,0,1,1,$100M - $499M
0,2024,"Bighorn Mining, LTD",Vista Coal Project (Expansion Projects),AB,Mining,Private,Coal,No,1,0,0,0,0,1,$500M - $999M
2,2024,0887572 B.C. Ltd.,Campbell River Power Enterprises,BC,Energy,Private,Waste Biomass,Yes,1,0,0,0,0,0,$100M - $499M
10,2024,Aeolis Wind Power Corporation,Hackney Hills Wind Park,BC,Energy,Private,Clean Electricity,Yes,0,1,0,1,0,1,$100M - $499M
21,2024,Champion Iron Limited,Kamistiatusset (Kami),NL,Mining,Private,Base Metal,No,1,0,0,0,0,1,"$1,000M - $4,999M"
22,2024,Kinross Gold Corp. (formerly Rockcliff Metals Corp.),Snow Lake,MB,Mining,Private,Critical Mineral,Yes,1,0,0,0,0,1,<$100M
27,2024,Alta Energy Corp.,Lower Wood River Hydropower Project,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,0,$100M - $499M
67,2024,BC Hydro,Peace River Site C Hydro-electric project,BC,Energy,Public,Clean Electricity,Yes,1,0,0,1,0,0,"$5,000M+"
73,2024,BHP,Jansen Stage 1,SK,Mining,Private,Other,No,1,0,0,0,1,0,"$1,000M - $4,999M"
75,2024,IPC Canada Ltd.,Blackrod,AB,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,1,0,"$1,000M - $4,999M"
76,2024,Blue Fuel Energy Corp.,Clean Methanol Plant,BC,Energy,Private,Low Carbon Fuels,Yes,1,0,0,0,1,1,"$1,000M - $4,999M"
83,2024,Talisker Resources Ltd.,Bralorne Mine/King/ Pioneer Mines,BC,Mining,Private,Precious Metal,No,0,1,0,0,0,0,$100M - $499M
88,2024,"Canadian Kailuan Dehua Mines Co., Ltd.",Gething Coal Project,BC,Mining,Private,Coal,No,1,0,0,0,1,1,"$1,000M - $4,999M"
89,2024,Canadian Natural Resources Limited,Grouse,AB,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,0,1,"$1,000M - $4,999M"
90,2024,Canadian Natural Resources Ltd. (CNRL),Horizon (Mining),AB,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,0,0,"$5,000M+"
92,2024,NorZinc,Prairie Creek,NT,Mining,Private,Critical Mineral,Yes,1,0,0,1,0,1,$100M - $499M
94,2024,Canagold Resources Ltd.,New Polaris Gold Mine,BC,Mining,Private,Other,No,1,0,0,0,0,1,<$100M
98,2024,Kutcho Copper Corp.,Kutcho Creek,BC,Mining,Private,Critical Mineral,Yes,1,0,0,0,0,1,$100M - $499M
100,2024,Alamos Gold Inc.,Lynn Lake (Gordon site),MB,Mining,Private,Precious Metal,No,1,0,0,0,0,1,$100M - $499M
106,2024,Cenovus Energy Inc./ConocoPhillips,Foster Creek,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,0,"$1,000M - $4,999M"
109,2024,"Exxon Mobil Corp., Imperial Oil Ltd., Statoil, Chevron, Repsol, Husky",Oil and Gas Exploration,NL,Energy,Private,Oil & Gas - Upstream,No,1,0,1,1,0,0,"$1,000M - $4,999M"
114,2024,NWP Coal Canada Ltd.,Crown Mountain Coal Project,BC,Mining,Private,Coal,No,1,0,0,0,0,1,$100M - $499M
126,2024,Connacher Oil & Gas Ltd.,Great Divide,AB,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,0,1,$500M - $999M
128,2024,Copper Fox Metals - Teck Resources Limited,Schaft Creek Porphyry Copper-Gold Mine,BC,Mining,Private,Precious Metal,No,1,0,0,0,0,0,"$1,000M - $4,999M"
130,2024,Corporation Lithium Elements Critiques,Rose Lithium-Tantalum Mine,QC,Mining,Private,Critical Mineral,Yes,1,0,0,1,0,1,$100M - $499M
131,2024,Covanta/Green Island Energy Ltd./Covanta Holding Corporation,Gold River Power Project,BC,Energy,Private,Other,Yes,1,0,0,0,0,0,$500M - $999M
138,2024,Agnico Eagle Mines Limited,Detour Lake open pit expansion and underground development,ON,Mining,Private,Precious Metal,No,1,0,0,1,0,0,<$100M
140,2024,Canadian Natural Resources Limited,Pike (Formely Kirby),AB,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,1,1,"$5,000M+"
142,2024,Dokie Wind Energy inc.,Wartenbe Wind Energy Project,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,0,$100M - $499M
165,2024,WindRiver Power Corp.,Kinskuch Hydroelectric Project,BC,Energy,Private,Clean Electricity,Yes,1,0,0,1,0,1,$100M - $499M
186,2024,Fortune Minerals Limited,NICO Cobalt-Gold-Bismuth Mine,NT,Mining,Private,Precious Metal,No,1,0,0,0,0,1,$500M - $999M
188,2024,Fosthall Creek Power LP,Fosthall Creek Hydropower Project,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,<$100M
205,2024,Giga Metals Corp. & Mitsubishi Corporation,Turnagain Project,BC,Mining,Private,Critical Mineral,Yes,1,0,0,0,0,1,"$1,000M - $4,999M"
207,2024,Harvest Operations Corp.,BlackGold Oil Sands Project,AB,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,0,1,$500M - $999M
208,2024,Hawkeye Energy Corp.,Hawkeye Green Energy Grid Project,BC,Energy,Private,Trans & Distr,No,1,0,0,0,0,0,$100M - $499M
209,2024,HD Mining International Ltd.,Murray River Coal Project,BC,Mining,Private,Coal,No,1,0,0,1,0,1,$500M - $999M
213,2024,Hurley River Hydro LP,Hurley River Hydroelectric Project,BC,Energy,Public,Clean Electricity,Yes,1,0,0,0,0,0,$100M - $499M
215,2024,Husky Energy Inc.,White Rose Expansion,NL,Energy,Private,Other,Yes,0,1,0,1,0,0,"$1,000M - $4,999M"
219,2024,Hydro-Quebec,Complexe hydroao lectrique La Romaine,QC,Energy,Public,Clean Electricity,Yes,1,0,1,0,1,0,"$5,000M+"
220,2024,Hydro-Quebec,Renovation de groupes a la centrale electrique Beauharnois,QC,Energy,Public,Clean Electricity,Yes,1,0,0,0,0,0,"$1,000M - $4,999M"
238,2024,Karnalyte Resources Inc,Wynyard Potash Project,SK,Mining,Private,Precious Metal,No,1,0,0,0,1,1,$500M - $999M
242,2024,Kinder Morgan,Trans Mountain Pipeline Expansion (TMX),Multi,Energy,Private,Trans & Distr,No,1,0,1,0,0,0,"$5,000M+"
247,2024,Koch Industries,Muskwa,AB,Energy,Private,Other,Yes,1,0,0,0,0,0,$500M - $999M
256,2024,NorthWest Copper,Lorraine-Jayjay Copper Mine,BC,Mining,Private,Base Metal,No,0,1,0,1,0,1,$100M - $499M
273,2024,Mao taux BlackRock Inc.,Black Rock,QC,Mining,Private,Critical Mineral,Yes,1,0,0,0,0,0,$500M - $999M
283,2024,Mount Hays Wind Farm Limited Partnership,Mount Hays Wind Farm,BC,Energy,Private,Clean Electricity,Yes,1,0,0,1,0,1,Unknown
293,2024,Capstone Infrastructure Corporation,Wild Rose' Wind Farm (Phase 2),AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,0,$100M - $499M
294,2024,NB Power,Mactaquac Dam upgrades,NB,Energy,Public,Clean Electricity,Yes,1,0,0,0,1,0,"$1,000M - $4,999M"
298,2024,NB Power and Partners,Smart Grid Investments Phase,NB,Energy,Public,Trans & Distr,No,1,0,0,1,0,0,$100M - $499M
299,2024,Nemaska Lithium inc.,Whabouchi,QC,Mining,Private,Critical Mineral,Yes,1,0,0,0,1,0,$500M - $999M
306,2024,BluEarth Renewables,Hand Hills' Wind Farm (78MW),AB,Energy,Private,Clean Electricity,Yes,1,0,1,0,1,0,$100M - $499M
309,2024,Nomis Power Corp - Rupert Peace Power Corp,Nahwitti Wind Farm,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,0,$100M - $499M
314,2024,Ring of Fire Metals Pty Ltd.,Eagle's Nest (McFaulds Lake),ON,Mining,Private,Critical Mineral,Yes,1,0,0,1,0,1,$500M - $999M
329,2024,Northcliff Resources (HDI Mining),Sisson Project,NB,Mining,Private,Other,No,1,0,0,0,0,1,$500M - $999M
333,2024,Ontario Power Generation,Darlington Refurbishment Project,ON,Energy,Public,Clean Electricity,Yes,1,0,0,0,0,0,"$5,000M+"
341,2024,Osum Oil Sands Corp.,Taiga,AB,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,1,1,"$1,000M - $4,999M"
344,2024,Agnico Eagle Mines Limited,Hammond Reef,ON,Mining,Private,Other,No,1,0,0,0,0,1,"$1,000M - $4,999M"
371,2024,Metaux Torngat ltee,Strange Lake / B-Zone,QC,Mining,Private,Other,No,1,0,0,0,0,1,"$1,000M - $4,999M"
376,2024,Magneto Investments Limited Partnership,Dumont,QC,Mining,Private,Critical Mineral,Yes,1,0,0,0,0,1,"$1,000M - $4,999M"
381,2024,Ryan River Joint Venture Regional Power,Ryan River Hydro Project,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,0,$100M - $499M
382,2024,Evolution Mining,Bateman Gold,ON,Mining,Private,Precious Metal,No,1,0,0,1,0,0,$100M - $499M
387,2024,"Sea Breeze Pacific Juan de Fuca Cable, LP",Juan de Fuca Power Cable,BC,Energy,Private,Trans & Distr,No,1,0,0,0,1,0,$100M - $499M
389,2024,B2Gold Corp.,Back River Gold Project,NU,Mining,Private,Precious Metal,No,1,0,0,1,0,0,$100M - $499M
390,2024,Seabridge Gold Inc.,Kerr-Sulphurets-Mitchell (KSM),BC,Mining,Private,Precious Metal,No,1,0,0,0,1,1,"$5,000M+"
392,2024,Selkirk Power Company Ltd.,Beaver River Hydroelectric Project,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,0,$100M - $499M
397,2024,"LNG Canada (Shell Canada Limited, PETRONAS, Korea Gas Corporation (KOGAS), Mitsubishi Corporation, and PetroChina Company Limited)",LNG Canada Phase 1,BC,Energy,Private,Oil & Gas - Downstream,No,1,0,0,1,0,0,"$5,000M+"
