unique_id,year,company,project,loation,province,status,sector,project_cost,latitude_1,longitude_1,company_type,group,cleantech,abbreviation,planning,construction,active,graduate,dropout
4114,2019,WindRiver Power Corp.,Kinskuch Hydroelectric Project,Iskut,BC,Under Construction,Energy,250,57.833078,-129.98288,Private,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
4114,2020,WindRiver Power Corp.,Kinskuch Hydroelectric Project,Iskut,BC,Announced & Planning,Energy,250,57.833078,-129.98288,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4114,2021,WindRiver Power Corp.,Kinskuch Hydroelectric Project,Iskut,BC,Announced & Planning,Energy,250,57.833078,-129.98288,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4114,2022,WindRiver Power Corp.,Kinskuch Hydroelectric Project,Iskut,BC,Approved,Energy,250,57.833078,-129.98288,Private,Clean Electricity,Yes,EN-CLEL,1,0,0,0,1
4115,2019,Pembina Pipeline Corp.,Watson Island Propane Export Terminal,Watson Island,BC,Announced & Planning,Energy,260,50.93169,-126.818821,Private,Oil & Gas - Downstream,No,EN-OG-D,1,0,1,0,0
4115,2020,Pembina Pipeline Corp.,Watson Island Propane Export Terminal,Watson Island,BC,Announced & Planning,Energy,260,50.93169,-126.818821,Private,Oil & Gas - Downstream,No,EN-OG-D,1,0,1,0,0
4115,2021,Pembina Pipeline Corporation,Watson Island Propane Export Terminal,Watson Island,BC,Announced & Planning,Energy,260,50.93169,-126.818821,Private,Oil & Gas - Downstream,No,EN-OG-D,1,0,1,0,0
4115,2022,Pembina Pipeline Corporation,Watson Island Propane Export Terminal,Watson Island,BC,Announced & Planning,Energy,260,50.93169,-126.818821,Private,Oil & Gas - Downstream,No,EN-OG-D,1,0,0,0,1
4116,2020,Alcan Aluminum Ltd. and the Province of BC,Kenney Dam Cold Water Release Facility,Vanderhoof,BC,Announced & Planning,Energy,275,53.566667,-124.95,Public,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4116,2021,Alcan Aluminum Ltd. and the Province of BC,Kenney Dam Cold Water Release Facility,Vanderhoof,BC,Announced & Planning,Energy,275,53.566667,-124.95,Public,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4116,2022,Alcan Aluminum Ltd. and the Province of BC,Kenney Dam Cold Water Release Facility,Vanderhoof,BC,Announced & Planning,Energy,275,53.566667,-124.95,Public,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4116,2023,Alcan Aluminum Ltd. and the Province of BC,Kenney Dam Cold Water Release Facility,Vanderhoof,BC,Announced & Planning,Energy,275,53.566667,-124.95,Public,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4116,2024,Alcan Aluminum Ltd. and the Province of BC,Kenney Dam Cold Water Release Facility,Vanderhoof,BC,Announced & Planning,Energy,275,53.566667,-124.95,Public,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4117,2019,BC Hydro,Peace Region Electricity Supply Project,North Peace,BC,Under Construction,Energy,285,56.250412,-120.845861,Public,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
4117,2020,BC Hydro,Peace Region Electricity Supply Project,North Peace,BC,Under Construction,Energy,285,56.250412,-120.845861,Public,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
4117,2021,BC Hydro,Peace Region Electricity Supply Project,North Peace,BC,Under Construction,Energy,285,56.250412,-120.845861,Public,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
4117,2022,BC Hydro,Peace Region Electricity Supply Project,North Peace,BC,Under Construction,Energy,285,56.250412,-120.845861,Public,Clean Electricity,Yes,EN-CLEL,0,1,0,1,0
4119,2019,AltaGas / Vopak Development Canada Inc.,Ridley Island Energy Export Facility (REEF),Prince Rupert,BC,In Review,Energy,750,54.314188,-130.322183,Private,"DER, Storage, EV",Yes,EN-DER,1,0,1,0,0
4119,2020,AltaGas / Vopak Development Canada Inc.,Ridley Island Energy Export Facility (REEF),Prince Rupert,BC,In Review,Energy,750,54.314188,-130.322183,Private,"DER, Storage, EV",Yes,EN-DER,1,0,1,0,0
4119,2021,AltaGas / Vopak Development Canada Inc.,Ridley Island Energy Export Facility (REEF),Prince Rupert,BC,In Review,Energy,750,54.314188,-130.322183,Private,"DER, Storage, EV",Yes,EN-DER,1,0,1,0,0
4119,2022,AltaGas / Vopak Development Canada Inc.,Ridley Island Energy Export Facility (REEF),Prince Rupert,BC,In Review,Energy,750,54.314188,-130.322183,Private,"DER, Storage, EV",Yes,EN-DER,1,0,1,0,0
4119,2023,AltaGas / Vopak Development Canada Inc.,Ridley Island Energy Export Facility (REEF),Prince Rupert,BC,In Review,Energy,750,54.314188,-130.322183,Private,"DER, Storage, EV",Yes,EN-DER,1,0,1,0,0
4119,2024,AltaGas / Vopak Development Canada Inc.,Ridley Island Energy Export Facility (REEF),Prince Rupert,BC,In Review,Energy,750,54.314188,-130.322183,Private,"DER, Storage, EV",Yes,EN-DER,1,0,1,0,0
4122,2020,Teck Resources/NGEx Resources,GJ Kinaskan Lake Copper-Gold Project,Iskut,BC,In Review,Mining,,57.666667,-130.25,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
4122,2021,Teck Resources/NGEx Resources,GJ Kinaskan Lake Copper-Gold Project,Iskut,BC,Announced & Planning,Mining,,57.666667,-130.25,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
4122,2022,Teck Resources/NGEx Resources,GJ Kinaskan Lake Copper-Gold Project,Iskut,BC,Announced & Planning,Mining,216,57.666667,-130.25,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
4122,2023,Teck Resources/NGEx Resources,GJ Kinaskan Lake Copper-Gold Project,Iskut,BC,Announced & Planning,Mining,216,57.666667,-130.25,Private,Precious Metal,No,MIN-PM,1,0,0,0,1
4123,2020,Fortis BC Inc.,Nicola Lake Hydro Project,Merritt,BC,Announced & Planning,Energy,,,,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4123,2021,Fortis BC Inc.,Nicola Lake Hydro Project,Merritt,BC,Announced & Planning,Energy,,50.19,-120.53,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4123,2022,Fortis BC Inc.,Nicola Lake Hydro Project,Merritt,BC,Announced & Planning,Energy,,50.19,-120.53,Private,Clean Electricity,Yes,EN-CLEL,1,0,0,0,1
4124,2019,Selkirk Metals Corp.,Gold Mine,Tofino,BC,Announced & Planning,Mining,,49.25546,-125.67439,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
4124,2020,Selkirk Metals Corp.,Gold Mine,Tofino,BC,In Review,Mining,,49.25546,-125.67439,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
4124,2021,Selkirk Metals Corp.,Tofino,Tofino,BC,In Review,Mining,,49.25546,-125.67439,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
4124,2022,Imperial Metals Corp.,Catface,Tofino,BC,In Review,Mining,,49.25546,-125.67439,Private,Precious Metal,No,MIN-PM,1,0,0,0,1
4125,2019,Nisgaa Nation,Nisgaa LNG,Nasoga Gulf,BC,Announced & Planning,Energy,,54.901569,-130.072604,Private,Oil & Gas - Downstream,No,EN-OG-D,1,0,1,0,0
4125,2020,Nisgaa Nation,Nisgaa LNG,Nasoga Gulf,BC,Announced & Planning,Energy,,54.901569,-130.072604,Private,Oil & Gas - Downstream,No,EN-OG-D,1,0,1,0,0
4125,2021,Nisgaa Nation,Nisgaa LNG,Nasoga Gulf,BC,Announced & Planning,Energy,,54.901569,-130.072604,Private,Oil & Gas - Downstream,No,EN-OG-D,1,0,1,0,0
4125,2024,Nisgaa Nation,Nisgaa LNG,Nasoga Gulf,BC,Announced & Planning,Energy,10000,54.901569,-130.072604,Private,Oil & Gas - Downstream,No,EN-OG-D,1,0,1,0,0
4126,2019,Devon Energy Corporation/ BP JV,Pike,,AB,Announced & Planning,Energy,1900,55.599405,-110.995766,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4126,2020,Devon Energy Corporation/ BP JV,Pike,,AB,Announced & Planning,Energy,1900,55.599405,-110.995766,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4126,2021,Devon Energy Corporation/ BP JV,Pike,Regional Municipality of Wood Buffalo,AB,Announced & Planning,Energy,1900,55.599405,-110.995766,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4126,2022,Devon Energy Corporation/ BP JV,Pike,Regional Municipality of Wood Buffalo,AB,Announced & Planning,Energy,1900,55.599405,-110.995766,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4126,2023,Devon Energy Corporation/ BP JV,Pike,Regional Municipality of Wood Buffalo,AB,Announced & Planning,Energy,1900,55.599405,-110.995766,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4126,2024,Devon Energy Corporation/ BP JV,Pike,Regional Municipality of Wood Buffalo,AB,Announced & Planning,Energy,1900,55.599405,-110.995766,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4128,2019,Gibson Energy Inc.,Hardisty Terminal Expansion,Hardisty,AB,Under Construction,Energy,300,52.669877,-111.311671,Private,Oil & Gas - Downstream,No,EN-OG-D,0,1,1,0,0
4128,2020,Gibson Energy Inc.,Hardisty Terminal Expansion,Hardisty,AB,Under Construction,Energy,950,52.669877,-111.311671,Private,Oil & Gas - Downstream,No,EN-OG-D,0,1,1,0,0
4128,2021,Gibson Energy Inc.,Hardisty Terminal Expansion,Hardisty,AB,Under Construction,Energy,950,52.669877,-111.311671,Private,Oil & Gas - Downstream,No,EN-OG-D,0,1,0,1,0
4129,2019,Pembina Pipelines Corp.,Peace Pipeline Expansion,"Phase 7 includes a new 20-inch, approximately 220-kilometer pipeline in the LaGlace-Valleyview-Fox Creek corridor, as well as six new pump stations, between LaGlace and Edmonton, Alberta.",AB,Under Construction,Energy,950,55.404987,-119.154484,Private,Trans & Distr,No,EN-T&D,0,1,1,0,0
4129,2020,Pembina Pipelines Corp.,Peace Pipeline Expansion,"Phase 7 includes a new 20-inch, approximately 220-kilometer pipeline in the LaGlace-Valleyview-Fox Creek corridor, as well as six new pump stations, between LaGlace and Edmonton, Alberta.",AB,Under Construction,Energy,950,55.404987,-119.154484,Private,Trans & Distr,No,EN-T&D,0,1,1,0,0
4129,2021,Pembina Pipeline Corporation,Peace Pipeline Expansion,"LaGlace to Edmonton, Alberta.",AB,Under Construction,Energy,950,55.404987,-119.154484,Private,Trans & Distr,No,EN-T&D,0,1,1,0,0
4129,2022,Pembina Pipeline Corporation,Peace Pipeline Expansion (Phase 7),"LaGlace to Edmonton, Alberta.",AB,Under Construction,Energy,665,55.404987,-119.154484,Private,Trans & Distr,No,EN-T&D,0,1,0,1,0
4130,2019,Pembina Pipelines Corp.,Peace Pipeline Expansion,"Phase 8 will include new 10- and 16-inch pipelines in the Gordondale to La Glace corridor of Alberta, as well as six new pump stations or terminal upgrades located between Gordondale and Fox Creek, Alta. Phase VIII will enable segregated pipeline service for ethane-plus and propane-plus NGL mix from the central Montney area at Gordondale, Alta., into the Edmonton area for market delivery.",AB,Announced & Planning,Energy,500,55.404987,-119.154484,Private,Trans & Distr,No,EN-T&D,1,0,1,0,0
4130,2020,Pembina Pipelines Corp.,Peace Pipeline Expansion,"Phase 8 will include new 10- and 16-inch pipelines in the Gordondale to La Glace corridor of Alberta, as well as six new pump stations or terminal upgrades located between Gordondale and Fox Creek, Alta. Phase VIII will enable segregated pipeline service for ethane-plus and propane-plus NGL mix from the central Montney area at Gordondale, Alta., into the Edmonton area for market delivery.",AB,Announced & Planning,Energy,500,55.404987,-119.154484,Private,Trans & Distr,No,EN-T&D,1,0,1,0,0
4130,2021,Pembina Pipeline Corporation,Peace Pipeline Expansion (Phase 8),Gordondale to La Glace corridor,AB,Announced & Planning,Energy,500,55.404987,-119.154484,Private,Trans & Distr,No,EN-T&D,1,0,1,0,0
4130,2022,Pembina Pipeline Corporation,Peace Pipeline Expansion (Phase 8),Gordondale to La Glace corridor,AB,Announced & Planning,Energy,500,55.404987,-119.154484,Private,Trans & Distr,No,EN-T&D,1,0,1,0,0
4130,2023,Pembina Pipeline Corporation,Peace Pipeline Expansion (Phase 8),Gordondale to La Glace corridor,AB,Under Construction,Energy,530,55.404987,-119.540758,Private,Trans & Distr,No,EN-T&D,0,1,0,1,0
4131,2019,Pembina Pipinelines Corp. / NuVista JV,Hythe Development,Expansion of Hythe Gas Plant along with a new 60 km 12-in sour gas pipeline,AB,Under Construction,Energy,380,53.947886,-113.112406,Private,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
4131,2020,Pembina Pipinelines Corp. / NuVista JV,Hythe Development,Expansion of Hythe Gas Plant along with a new 60 km 12-in sour gas pipeline,AB,Under Construction,Energy,380,53.947886,-113.112406,Private,Clean Electricity,Yes,EN-CLEL,0,1,0,1,0
4132,2019,Pembina Pipinelines Corp. / NuVista JV,Duvernay III,,AB,Under Construction,Energy,165,53.771996,-111.685353,Private,Clean Electricity,Yes,EN-CLEL,0,1,1,0,0
4132,2020,Pembina Pipinelines Corp. / NuVista JV,Duvernay III,,AB,Under Construction,Energy,165,53.771996,-111.685353,Private,Clean Electricity,Yes,EN-CLEL,0,1,0,1,0
4133,2019,SinoCan Global,SinoCan Global Upgrader and Petrochemical Facility,Lamont County,AB,Announced & Planning,Energy,8500,53.737388,-112.476887,Private,Oil & Gas - Downstream,No,EN-OG-D,1,0,1,0,0
4133,2020,SinoCan Global,SinoCan Global Upgrader and Petrochemical Facility,Lamont County,AB,Announced & Planning,Energy,8500,53.737388,-112.476887,Private,Oil & Gas - Downstream,No,EN-OG-D,1,0,1,0,0
4133,2021,SinoCan Global,SinoCan Global Upgrader and Petrochemical Facility,Lamont County,AB,Announced & Planning,Energy,8500,53.737388,-112.476887,Private,Oil & Gas - Downstream,No,EN-OG-D,1,0,1,0,0
4133,2022,SinoCan Global,SinoCan Global Upgrader and Petrochemical Facility,Lamont County,AB,Announced & Planning,Energy,8500,53.737388,-112.476887,Private,Oil & Gas - Downstream,No,EN-OG-D,1,0,1,0,0
4133,2023,SinoCan Global,SinoCan Global Upgrader and Petrochemical Facility,Lamont County,AB,Announced & Planning,Energy,8500,53.737388,-112.476887,Private,Oil & Gas - Downstream,No,EN-OG-D,1,0,0,0,1
4134,2019,Nauticol Energy,Nauticol Methanol Plant,Grande Prairie County,AB,Announced & Planning,Energy,2000,55.153707,-118.734061,Private,Low Carbon Fuels,Yes,EN-LCF,1,0,1,0,0
4134,2020,Nauticol Energy,Nauticol Methanol Plant,Grande Prairie County,AB,Announced & Planning,Energy,2000,55.153707,-118.734061,Private,Low Carbon Fuels,Yes,EN-LCF,1,0,1,0,0
4134,2021,Nauticol Energy,Nauticol Methanol Plant,Grande Prairie County,AB,Announced & Planning,Energy,2000,55.153707,-118.734061,Private,Low Carbon Fuels,Yes,EN-LCF,1,0,1,0,0
4134,2022,Nauticol Energy,Nauticol Methanol Plant,Grande Prairie County,AB,Announced & Planning,Energy,4000,55.153707,-118.734061,Private,Low Carbon Fuels,Yes,EN-LCF,1,0,0,0,1
4135,2019,Fengate Capital Management,Central Utility Block (for Heartland Petrochemical Complex),Strathcona County,AB,Under Construction,Energy,600,53.544524,-113.309361,Private,Oil & Gas - Downstream,No,EN-OG-D,0,1,1,0,0
4135,2020,Fengate Capital Management,Central Utility Block (for Heartland Petrochemical Complex),Strathcona County,AB,Under Construction,Energy,600,53.544524,-113.309361,Private,Oil & Gas - Downstream,No,EN-OG-D,0,1,0,1,0
4136,2019,Inter Pipeline Corp,Acrylic Acid Plant,Strathcona County,AB,Announced & Planning,Energy,600,53.836613,-113.067894,Private,Waste Biomass,Yes,EN-BIO,1,0,1,0,0
4136,2020,Inter Pipeline Corp,Acrylic Acid Plant,Strathcona County,AB,Announced & Planning,Energy,600,53.836613,-113.067894,Private,Waste Biomass,Yes,EN-BIO,1,0,0,0,1
4137,2019,Wapahki Energy /CN Rail JV,Canapux Bitumen Processing Facility,Lac la Biche County,AB,Announced & Planning,Energy,50,54.784671,-111.933917,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
4137,2020,Wapahki Energy /CN Rail JV,Canapux Bitumen Processing Facility,Lac la Biche County,AB,Announced & Planning,Energy,50,54.784671,-111.933917,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
4137,2021,Wapahki Energy /CN Rail JV,Canapux Bitumen Processing Facility,Lac la Biche County,AB,Announced & Planning,Energy,50,54.784671,-111.933917,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
4137,2022,Wapahki Energy /CN Rail JV,Canapux Bitumen Processing Facility,Lac la Biche County,AB,Announced & Planning,Energy,50,54.784671,-111.933917,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
4137,2023,Wapahki Energy /CN Rail JV,Canapux Bitumen Processing Facility,Lac la Biche County,AB,Announced & Planning,Energy,50,54.784671,-111.933917,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,0,0,1
4138,2019,DP Energy,South Calgary Solar Facility,Calgary,AB,Announced & Planning,Energy,50,50.952488,-113.983022,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4138,2020,DP Energy,South Calgary Solar Facility,Calgary,AB,In Review,Energy,50,50.952488,-113.983022,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4138,2021,DP Energy,South Calgary Solar Facility,Calgary,AB,Approved,Energy,50,50.952488,-113.983022,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4138,2022,DP Energy,Barlow Solar Park,Calgary,AB,Under Construction,Energy,50,50.952488,-113.983022,Private,Clean Electricity,Yes,EN-CLEL,0,1,0,1,0
4143,2019,Calibre Mining (previously Marathon Gold Corporation),Valentine Gold Mine,"55 km SW of Millertown, NL",NL,In Review,Mining,472.55,48.4182,-57.0736,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
4143,2020,Calibre Mining (previously Marathon Gold Corporation),Valentine Gold Mine,"55 km SW of Millertown, NL",NL,In Review,Mining,272,48.4182,-57.0736,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
4143,2021,Calibre Mining (previously Marathon Gold Corporation),Valentine Gold Mine,"55 km SW of Millertown, NL",NL,In Review,Mining,305,48.4182,-57.0736,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
4143,2022,Calibre Mining (previously Marathon Gold Corporation),Valentine Gold Mine,"55 km SW of Millertown, NL",NL,Approved,Mining,305,48.4182,-57.0736,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
4143,2023,Calibre Mining (previously Marathon Gold Corporation),Valentine Gold Mine,"55 km SW of Millertown, NL",NL,Under Construction,Mining,534,48.4182,-57.0736,Private,Precious Metal,No,MIN-PM,0,1,1,0,0
4143,2024,Calibre Mining (previously Marathon Gold Corporation),Valentine Gold Mine,"55 km SW of Millertown, NL",NL,Under Construction,Mining,534,48.4182,-57.0736,Private,Precious Metal,No,MIN-PM,0,1,1,0,0
4146,2019,Newfoundland & Labrador,Regional Assessment of Offshore Oil and Gas Exploratory Drilling East of Newfoundland and Labrador,Offshore Newfoundland,NL,In Review,Energy,,,,Public,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
4146,2020,Newfoundland & Labrador,Regional Assessment of Offshore Oil and Gas Exploratory Drilling East of Newfoundland and Labrador,Offshore Newfoundland,NL,In Review,Energy,,,,Public,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
4146,2021,Newfoundland & Labrador,Regional Assessment of Offshore Oil and Gas Exploratory Drilling East of Newfoundland and Labrador,Offshore Newfoundland,NL,In Review,Energy,,47.5,-47.5,Public,Oil & Gas - Upstream,No,EN-OG-U,1,0,0,0,1
4147,2019,Pure Gold Mining Inc.,Madsen,8 km SW of Red Lake,ON,Announced & Planning,Mining,95.1,50.96932,-93.93847,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
4147,2020,Pure Gold Mining Inc.,Madsen,8 km SW of Red Lake,ON,Under Construction,Mining,95.1,50.96932,-93.93847,Private,Precious Metal,No,MIN-PM,0,1,1,0,0
4147,2021,Pure Gold Mining Inc.,Madsen,8 km SW of Red Lake,ON,Under Construction,Mining,95.1,50.96932,-93.93847,Private,Precious Metal,No,MIN-PM,0,1,0,1,0
4148,2019,Ontario Power Generation,Ranney Falls Expansion,Campbellford,ON,Under Construction,Energy,77,44.291781,-77.8011811,Public,Other,Yes,EN-OTH,0,1,1,0,0
4148,2020,Ontario Power Generation,Ranney Falls Expansion,Campbellford,ON,Under Construction,Energy,77,44.291781,-77.8011811,Public,Other,Yes,EN-OTH,0,1,1,0,0
4148,2021,Ontario Power Generation,Ranney Falls Expansion,Campbellford,ON,Under Construction,Energy,77,44.291781,-77.8011811,Public,Other,Yes,EN-OTH,0,1,1,0,0
4148,2022,Ontario Power Generation,Ranney Falls Expansion,Campbellford,ON,Under Construction,Energy,77,44.291781,-77.8011811,Public,Other,Yes,EN-OTH,0,1,1,0,0
4148,2023,Ontario Power Generation,Ranney Falls Expansion,Campbellford,ON,Under Construction,Energy,77,44.291781,-77.8011811,Public,Other,Yes,EN-OTH,0,1,1,0,0
4148,2024,Ontario Power Generation,Ranney Falls Expansion,Campbellford,ON,Under Construction,Energy,77,44.291781,-77.8011811,Public,Other,Yes,EN-OTH,0,1,1,0,0
4151,2019,TransCanada Pipelines,Maple Compressor Expansion Project,Maple,ON,Under Construction,Energy,110,43.851391,-79.527467,Private,Other,Yes,EN-OTH,0,1,0,1,0
4152,2019,Corporation Aurifres Monarques,Croinor,Val-d'Or,QC,In Review,Mining,50.7,48.345611,-77.268868,Private,Other,No,MIN-OTH,1,0,0,0,1
4153,2019,DP Energy Limited (Haligonia Tidal Energy Ltd. / Rio Fundo Operations Canada Ltd.),Uisce Tapa In-Stream Tidal Energy Project,Bay of fundy,NS,Approved,Energy,117,45.367408,-63.70584,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4153,2020,DP Energy Limited (Haligonia Tidal Energy Ltd. / Rio Fundo Operations Canada Ltd.),Uisce Tapa In-Stream Tidal Energy Project,Bay of Fundy,NS,Approved,Energy,117,,,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
4153,2021,DP Energy Limited (Haligonia Tidal Energy Ltd. / Rio Fundo Operations Canada Ltd.),Uisce Tapa In-Stream Tidal Energy Project,Bay of Fundy,NS,Approved,Energy,117,45.364649,-64.428453,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
