unique_id,company,project,loation,province,status,sector,project_cost,latitude_1,longitude_1,company_type,group,entry_year,entry_status,last_year,last_status,reporting_years,active,graduate,dropout,success_flag,first_construction_year_success,years_to_construction_success,years_to_graduation,years_active,years_to_dropout,cleantech,cost_band
7050.0,Manitoba Hydro,Kettle Unit 12 Stator Overhaul,,MB,Approved,Energy,24.4,56.38428577,-94.63501073,Public,Clean Electricity,2023,Approved,2023,Approved,1,0,0,1,0,,,,,1.0,Yes,<$100M
7053.0,Manitoba Hydro,Kettle Unit 7 Stator Overhaul,,MB,Approved,Energy,25.5,56.38428577,-94.63501073,Public,Clean Electricity,2023,Approved,2023,Approved,1,0,0,1,0,,,,,1.0,Yes,<$100M
7054.0,Manitoba Hydro,Kettle Unit 9 Stator Overhaul,,MB,Approved,Energy,27.3,56.38428577,-94.63501073,Public,Clean Electricity,2023,Approved,2023,Approved,1,0,0,1,0,,,,,1.0,Yes,<$100M
7055.0,Kiwetinohk Energy Corp,Phoenix Solar Project,,AB,Announced & Planning,Energy,320.0,52.238021,-114.157,Private,Clean Electricity,2023,Announced & Planning,2024,Announced & Planning,2,1,0,0,0,,,,2.0,,Yes,$100M-$499M
7057.0,Greengate Power Corporation,Luna Solar Project (Phase One),,AB,Announced & Planning,Energy,700.0,50.603768,-112.236,Private,Clean Electricity,2023,Announced & Planning,2024,Under Construction,2,1,0,0,1,2024.0,2.0,,2.0,,Yes,$500M-$999M
7058.0,Greengate Power Corporation,Luna Solar Project (Phase Two),,AB,Announced & Planning,Energy,700.0,50.582389,-112.246,Private,Clean Electricity,2023,Announced & Planning,2024,Approved,2,1,0,0,0,,,,2.0,,Yes,$500M-$999M
7059.0,McLeod Lake Indian Band/Mitsubishi,McLeod Lake Indian Band Hydrogen Project,,BC,Announced & Planning,Energy,5000.0,,,Private,Low Carbon Fuels,2023,Announced & Planning,2024,Announced & Planning,2,1,0,0,0,,,,2.0,,Yes,"$5,000M+"
7061.0,Huron Clean Energy and Upper Nicola Band,Merritt Electro Fuels Project,,BC,Announced & Planning,Energy,75.0,,,Private,Clean Electricity,2023,Announced & Planning,2024,Announced & Planning,2,1,0,0,0,,,,2.0,,Yes,<$100M
7062.0,Greengate Power Corporation,Midnight Solar and Battery Storage Project,,AB,Announced & Planning,Energy,700.0,50.101693,-110.722,Private,"DER, Storage, EV",2023,Announced & Planning,2023,Announced & Planning,1,0,0,1,0,,,,,1.0,Yes,$500M-$999M
7063.0,Uniboard,Mill modernisation,,QC,Announced & Planning,Forest,250.0,,,Private,Pulp & Paper,2023,Announced & Planning,2024,Under Construction,2,1,0,0,1,2024.0,2.0,,2.0,,No,$100M-$499M
7066.0,Newmont Corp.,Pamour,,ON,Announced & Planning,Mining,520.52,48.522253,-81.120492,Private,Other,2023,Announced & Planning,2024,Announced & Planning,2,1,0,0,0,,,,2.0,,No,$500M-$999M
7067.0,Enbridge Gas,Panhandle Regional Expansion,,ON,Approved,Energy,358.0,42.370631,-82.388726,Private,Other,2024,Approved,2024,Approved,1,1,0,0,0,,,,1.0,,Yes,$100M-$499M
7068.0,Alliance de lenergie de lEst / Valeco Energie Quebec,Parc Eolien de Grosse Ile + Battery,,QC,In Review,Energy,70.0,,,Private,"DER, Storage, EV",2023,In Review,2024,In Review,2,1,0,0,0,,,,2.0,,Yes,<$100M
7069.0,The Pathways Alliance,Pathways Alliance Carbon Capture Storage Hub (Phase 1),,AB,Announced & Planning,Energy,16500.0,58.152833,-112.285,Private,CCUS,2023,Announced & Planning,2024,Announced & Planning,2,1,0,0,0,,,,2.0,,Yes,"$5,000M+"
7070.0,"Pembina Pipeline, Marubeni",Pembina Pipeline and Marubeni Ammonia Project (Natural Gas with CCUS),,AB,Announced & Planning,Energy,1000.0,,,Private,Trans & Distr,2023,Announced & Planning,2023,Announced & Planning,1,0,0,1,0,,,,,1.0,No,"$1,000M-$4,999M"
7075.0,Waste Connections of Canada and Enbridge,Ridge Landfill RNG Facility,,ON,Announced & Planning,Energy,50.0,,,Private,Waste Biomass,2023,Announced & Planning,2024,Under Construction,2,1,0,0,1,2024.0,2.0,,2.0,,Yes,<$100M
7077.0,SAF + Consortium,SAF Consortium,,QC,Announced & Planning,Energy,200.0,,,Private,Other,2023,Announced & Planning,2024,Announced & Planning,2,1,0,0,0,,,,2.0,,Yes,$100M-$499M
7078.0,Pace Canada LP,Salt Flats Solar Project,,AB,Announced & Planning,Energy,28.0,50.582845,-111.914,Private,Clean Electricity,2023,Announced & Planning,2024,Announced & Planning,2,1,0,0,0,,,,2.0,,Yes,<$100M
7079.0,Invenergy,Skinners Pond Wind Energy Centre,,PE,Announced & Planning,Energy,85.0,46.42191308,-63.77014174,Private,Trans & Distr,2023,Announced & Planning,2024,Announced & Planning,2,1,0,0,0,,,,2.0,,No,<$100M
7081.0,ABO Wind Canada Ltd.,Stettler Solar and Battery Storage Project,,AB,Announced & Planning,Energy,160.0,52.290433,-112.756,Private,"DER, Storage, EV",2023,Announced & Planning,2024,Announced & Planning,2,1,0,0,0,,,,2.0,,Yes,$100M-$499M
7082.0,"City of Summerside, Samsung Renewable Energy",Summerside Solar and Storage Integration Project,,PE,Announced & Planning,Energy,131.6,46.403674,-63.816297,Public,"DER, Storage, EV",2023,Announced & Planning,2023,Announced & Planning,1,0,0,1,0,,,,,1.0,Yes,$100M-$499M
7083.0,Evolugen by Brookfield Renewable,Sunrise Solar Project,,AB,Announced & Planning,Energy,140.0,49.50343,-113.963,Private,Clean Electricity,2023,Announced & Planning,2024,In Review,2,1,0,0,0,,,,2.0,,Yes,$100M-$499M
7084.0,Tla'amin Nation,Tlaamin tiskwat mill site,,BC,Announced & Planning,Energy,800.0,,,Private,Other,2023,Announced & Planning,2024,Announced & Planning,2,1,0,0,0,,,,2.0,,Yes,$500M-$999M
7086.0,Energir/WM Quebec,WM Sainte-Sophie Landfill RNG Facility,,QC,Announced & Planning,Energy,200.0,,,Private,Waste Biomass,2023,Announced & Planning,2024,Announced & Planning,2,1,0,0,0,,,,2.0,,Yes,$100M-$499M
8004.0,Federation Group,Marguerite Lake Compressed Air Energy Storage,,AB,Announced & Planning,Energy,500.0,54.585707,-110.80399,Private,"DER, Storage, EV",2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,$500M-$999M
8005.0,MYTILINEOS Energy & Metals,Red Willow Solar,,AB,Announced & Planning,Energy,315.0,52.411522,-112.4617,Private,Clean Electricity,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,$100M-$499M
8006.0,MYTILINEOS Energy & Metals,Sunnynook Solar Project,,AB,Announced & Planning,Energy,385.0,51.325481,-111.557846,Private,Clean Electricity,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,$100M-$499M
8007.0,MYTILINEOS Energy & Metals,Dolcy Solar Project,,AB,Announced & Planning,Energy,275.0,52.685568,-110.472889,Private,Clean Electricity,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,$100M-$499M
8011.0,Solar Krafte and Kinbrook Solar,Rainier Solar Farm,,AB,Announced & Planning,Energy,700.0,50.502131,-111.974802,Private,Clean Electricity,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,$500M-$999M
8013.0,Kineticor Resource Corp.,Greenlight Electricity Centre,,AB,Announced & Planning,Energy,4500.0,53.828808,-113.17862,Private,Clean Electricity,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,"$1,000M-$4,999M"
8016.0,NorthRiver Midstream,NEBC Connector Pipeline Project,,AB,Announced & Planning,Energy,450.0,,,Private,Trans & Distr,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,No,$100M-$499M
8017.0,Gibson Energy & Varme Energy JV,Heartland Waste to Power Project,,AB,Announced & Planning,Energy,300.0,53.775933,-113.040261,Private,Waste Biomass,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,$100M-$499M
8021.0,Horizon New Energy,Aira Solar Project,,AB,Announced & Planning,Energy,700.0,49.59354,-110.933991,Private,Clean Electricity,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,$500M-$999M
8022.0,hep Energy,Alderson Solar Power Project,,AB,Announced & Planning,Energy,150.0,50.35223,-111.360655,Private,Clean Electricity,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,$100M-$499M
8029.0,Renewable Energy Systems Canada Inc.,Nova Solar Project,,AB,Announced & Planning,Energy,225.0,50.840356,-113.525047,Private,Clean Electricity,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,$100M-$499M
8032.0,PR Development GP Inc.,Prominence Solar Project,,AB,Announced & Planning,Energy,120.0,49.857665,-112.71883,Private,Clean Electricity,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,$100M-$499M
8033.0,Canadian Utilities Limited,Yellowhead Mainline Natural Gas Pipeline,,AB,Announced & Planning,Energy,2000.0,,,Private,NG Power Gen,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,No,"$1,000M-$4,999M"
8035.0,Pouce Coupe Pipeline,Pouce Coupe Pipeline,,AB,Announced & Planning,Energy,341.0,,,Private,Trans & Distr,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,No,$100M-$499M
8038.0,Cielo,Carseland Biomass Gasifier Project,,AB,Announced & Planning,Energy,100.0,50.888447,-113.39972,Private,Waste Biomass,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,$100M-$499M
8042.0,Canadian Natural Resources Ltd. (CNRL),Naphtha Recovery Unit Tailings Treatment Project,,AB,Announced & Planning,Energy,350.0,57.347385,-111.840992,Private,Other,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,$100M-$499M
8043.0,EDF EN Canada,Pe-Na-Koyim Wind Project,,AB,Announced & Planning,Energy,425.0,49.447019,-113.121414,Private,Clean Electricity,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,$100M-$499M
8046.0,Mondi Group plc,Hinton Pulp Mill Expansion,,AB,Announced & Planning,Forest,584.0,53.414597,-117.568992,Private,Pulp & Paper,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,No,$500M-$999M
8059.0,BC Hydro,Bridge River 1 Replace Units 1-4 Generators / Governors Project,,BC,Approved,Energy,313.0,,,Public,Clean Electricity,2024,Approved,2024,Approved,1,1,0,0,0,,,,1.0,,Yes,$100M-$499M
8065.0,HTEC,H2 Gateway Project,,BC,Announced & Planning,Energy,830.0,,,Private,Low Carbon Fuels,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,$500M-$999M
8066.0,Hydra Energy,Prince George Project,,BC,Announced & Planning,Energy,62.0,,,Private,Clean Electricity,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,<$100M
8068.0,Teralta Hydrogen Solutions,Teralta Hydrogen Project,,BC,Announced & Planning,Energy,36.0,,,Private,Low Carbon Fuels,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,<$100M
8069.0,Salish Elements & Xaxli'p First Nation,Salish Elements Green Hydrogen Production Project,,BC,Announced & Planning,Energy,90.0,,,Private,Low Carbon Fuels,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,<$100M
8070.0,Mcleod Lake Indian Band,Tse'khene Energy Transition Hub,,BC,Announced & Planning,Energy,5000.0,,,Private,Clean Electricity,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,"$5,000M+"
8071.0,HTEC,BCH2 Ports Hydrogen Vehicle Demonstration & Commercialized Project,,BC,Approved,Energy,22.0,,,Private,Low Carbon Fuels,2024,Approved,2024,Approved,1,1,0,0,0,,,,1.0,,Yes,<$100M
8075.0,Teck Resources Ltd.,Fording River Castle Expansion,,BC,In Review,Mining,2300.0,50.2,-114.86,Private,Other,2024,In Review,2024,In Review,1,1,0,0,0,,,,1.0,,No,"$1,000M-$4,999M"
8076.0,Galore Creek Mining Corporation (Newmont & Teck),Galore Creek,,BC,Approved,Mining,5160.0,57.13,-131.47,Private,Other,2024,Approved,2024,Approved,1,1,0,0,0,,,,1.0,,No,"$5,000M+"
8077.0,North Coal,Michel Coal,,BC,In Review,Mining,350.0,49.467,-114.67,Private,Coal,2024,In Review,2024,In Review,1,1,0,0,0,,,,1.0,,No,$100M-$499M
8078.0,FPX Nickel Corp.,Baptiste Nickel (Decar),,BC,Announced & Planning,Mining,2871.0,49.78,-114.73,Private,Critical Mineral,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,"$1,000M-$4,999M"
8084.0,Two Utilities,NS-NB Transmission Line,,Multi,In Review,Energy,1700.0,,,Private,Trans & Distr,2024,In Review,2024,In Review,1,1,0,0,0,,,,1.0,,No,"$1,000M-$4,999M"
8088.0,Atlas Salt,St. Georges Great Atlantic Salt Project,,NL,Approved,Mining,480.0,48.402,-58.529,Private,Other,2024,Approved,2024,Approved,1,1,0,0,0,,,,1.0,,No,$100M-$499M
8092.0,MTC,Mass Timber Manufacturing Plant start up,,NS,In Review,Forest,215.0,,,Private,Other,2024,In Review,2024,In Review,1,1,0,0,0,,,,1.0,,Yes,$100M-$499M
8093.0,"Torchlight, Municipality of New Glasgow Pictou Landing First nation",District Energy System,,NS,In Review,Forest,200.0,45.5882,-62.645,Public,Other,2024,In Review,2024,In Review,1,1,0,0,0,,,,1.0,,Yes,$100M-$499M
8094.0,Vyterra / Ledwidge Lumber,Liquid Biofuel manufacturing plant,,NS,In Review,Forest,200.0,,,Private,Other,2024,In Review,2024,In Review,1,1,0,0,0,,,,1.0,,Yes,$100M-$499M
8095.0,Canadian Gypsum Company Inc. (CGC),Little Narrows Gypsum,,NS,Announced & Planning,Mining,104.0,46.001301,-60.958168,Private,Other,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,No,$100M-$499M
8106.0,Nova Scotia Power & WMA,NSP Battery Storage,,NS,Approved,Energy,354.0,,,Private,"DER, Storage, EV",2024,Approved,2024,Approved,1,1,0,0,0,,,,1.0,,Yes,$100M-$499M
8107.0,Ontario Power Generation,Sir Adam Beck Complex Refurbishment,,ON,Announced & Planning,Energy,1000.0,43.1491,-79.04442,Public,Clean Electricity,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,"$1,000M-$4,999M"
8108.0,Ontario Power Generation,R.H. Saunders Refurbishment,,ON,Announced & Planning,Energy,600.0,45.00962,-74.78765,Public,Clean Electricity,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,$500M-$999M
8115.0,Potentia Renewables Inc.,Skyview 2 Battery Energy Storage System,,ON,Announced & Planning,Energy,750.0,44.14855,-76.84013,Private,"DER, Storage, EV",2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,$500M-$999M
8130.0,Hydro One,Longwood to Lakeshore Phase 1,,ON,Announced & Planning,Energy,800.0,42.95939,-81.62679,Public,Waste Biomass,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,$500M-$999M
8131.0,Hydro One,Longwood to Lakeshore Phase 2,,ON,Announced & Planning,Energy,800.0,42.95939,-81.62679,Public,Waste Biomass,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,$500M-$999M
8132.0,Hydro One,Mississagi to Third Line Transmission Line,,ON,Announced & Planning,Energy,230.0,46.42,-83.3883,Public,Trans & Distr,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,No,$100M-$499M
8133.0,Hydro One,Northeast Power Line (Mississagi to Hanmer Transmissio Line),,ON,Announced & Planning,Energy,650.0,46.42,-83.3883,Public,Trans & Distr,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,No,$500M-$999M
8134.0,Hydro One,Greater Toronto Area East Line,,ON,Announced & Planning,Energy,298.0,43.8524,-79.1139,Public,Trans & Distr,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,No,$100M-$499M
8135.0,TBD,Wawa to Porcupine,,ON,Announced & Planning,Energy,650.0,47.8851419,-84.546939,Private,Other,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,$500M-$999M
8136.0,Hydro One,St. Thomas Line (including Centennial Transformer Station & Line),,ON,Announced & Planning,Energy,381.0,42.93962,-81.160509,Public,Trans & Distr,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,No,$100M-$499M
8137.0,PUC Transmisison,PUC Tx Project,,ON,Announced & Planning,Energy,188.0,46.527383,-84.390652,Private,Other,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,$100M-$499M
8144.0,Onimiskiw Opitciwan,Centrale de cogeneration a la biomasse d'opitciwan,,QC,Announced & Planning,Energy,60.2,,,Private,Waste Biomass,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,<$100M
8169.0,Hydro-Quebec-MRC Domaine du Roy - Premiere Nation des Pekuakamiulnuatsh et Atikamekw de Wemotaci,Parc eolien zone Chamouchouane,,QC,Announced & Planning,Energy,9000.0,,,Public,Clean Electricity,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,"$5,000M+"
8170.0,Algonquin Power,Saint-Damase 2 (Canton MacNider),,QC,Announced & Planning,Energy,400.0,,,Private,Clean Electricity,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,$100M-$499M
8171.0,EDF Renouvelables,Foret Domaniale,,QC,Announced & Planning,Energy,590.0,,,Private,Other,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,$500M-$999M
8172.0,EDF Renouvelables,Haute-Chaudiere,,QC,Announced & Planning,Energy,370.0,,,Private,Other,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,$100M-$499M
8173.0,EDF Renouvelables,Madawaska,,QC,Announced & Planning,Energy,800.0,,,Private,Other,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,$500M-$999M
8174.0,Invenergy,Pohenegamook-Picard-St-Antonin,,QC,Announced & Planning,Energy,950.0,,,Private,Clean Electricity,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,$500M-$999M
8175.0,Innergex,Mesgi'g Ugju's'n (MU2),,QC,Announced & Planning,Energy,220.0,,,Private,Other,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,$100M-$499M
8176.0,Boralex-Energir-Hydro-Quebec,Des Neiges (secteur Sud),,QC,Announced & Planning,Energy,1000.0,,,Public,Clean Electricity,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,"$1,000M-$4,999M"
8177.0,Boralex-Energir-Hydro-Quebec,Des Neiges (secteur Ouest),,QC,Announced & Planning,Energy,1000.0,,,Public,Clean Electricity,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,"$1,000M-$4,999M"
8178.0,Boralex-Energir-Hydro-Quebec,Des Neiges (secteur Charlevoix),,QC,Announced & Planning,Energy,1000.0,,,Public,Clean Electricity,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,"$1,000M-$4,999M"
8186.0,Kruger,Saint-Paul-de-Montminy,,QC,Announced & Planning,Energy,550.0,,,Private,Other,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,$500M-$999M
8187.0,Energie Matawak,minicentrale hydroelectrique barrage Matawin,,QC,Announced & Planning,Energy,110.0,,,Private,Clean Electricity,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,$100M-$499M
8188.0,Energie Renouvelable Onimiki,Amenagement hydroelectrique Onimiki,,QC,Announced & Planning,Energy,475.0,,,Private,Clean Electricity,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,$100M-$499M
8189.0,Hydro-Quebec,Rehabilitation de levacuateur de crues du barrage Gouin,,QC,Announced & Planning,Energy,200.0,,,Public,Clean Electricity,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,$100M-$499M
8190.0,Hydro-Quebec,Rehabilitation de lamenagement hydroelectrique de Carillon,,QC,Announced & Planning,Energy,750.0,,,Public,Clean Electricity,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,$500M-$999M
8194.0,Hydro-Quebec,Renforcement du reseau de Becancour a 230 kV,,QC,In Review,Energy,119.6,,,Public,Clean Electricity,2024,In Review,2024,In Review,1,1,0,0,0,,,,1.0,,Yes,$100M-$499M
8195.0,Hydro-Quebec,Construction du nouveau poste de Coteau-du-Lac a 120-25 kV et de sa ligne dalimentation,,QC,In Review,Energy,196.3,,,Public,Trans & Distr,2024,In Review,2024,In Review,1,1,0,0,0,,,,1.0,,No,$100M-$499M
8196.0,Hydro-Quebec,Reconstruction de la ligne Cleveland-Waterloo en biterne,,QC,In Review,Energy,72.8,,,Public,Clean Electricity,2024,In Review,2024,In Review,1,1,0,0,0,,,,1.0,,Yes,<$100M
8197.0,Hydro-Quebec,Renforcement de la ligne 7004 a 735 kV du poste aux Outardes au poste des Laurentides,,QC,In Review,Energy,166.9,,,Public,Trans & Distr,2024,In Review,2024,In Review,1,1,0,0,0,,,,1.0,,No,$100M-$499M
8198.0,Hydro-Quebec,Ajout de transformateurs a 120-25 kV au poste de Sainte-Rosalie et au demantelement du reseau a 49 kV,,QC,In Review,Energy,82.8,,,Public,Trans & Distr,2024,In Review,2024,In Review,1,1,0,0,0,,,,1.0,,No,<$100M
8199.0,Hydro-Quebec,Construction du poste de Bonsecours a 120-25 kV et de sa ligne dalimentation,,QC,In Review,Energy,161.3,,,Public,Trans & Distr,2024,In Review,2024,In Review,1,1,0,0,0,,,,1.0,,No,$100M-$499M
8200.0,Hydro-Quebec,Construction du nouveau poste de Bagotville a 161-25 kV et sa ligne dalimentation,,QC,In Review,Energy,83.5,,,Public,Trans & Distr,2024,In Review,2024,In Review,1,1,0,0,0,,,,1.0,,No,<$100M
8201.0,Hydro-Quebec,"Remplacement des transformateurs au poste de Saraguay, a la reconstruction dune ligne souterraine SaraguayMont-Royal et a la construction du nouveau poste de Cote-Saint-Luc a 315-25 kV",,QC,In Review,Energy,887.6,,,Public,Trans & Distr,2024,In Review,2024,In Review,1,1,0,0,0,,,,1.0,,No,$500M-$999M
8202.0,Hydro-Quebec,Construction d'une nouvelle centrale thermique et d'un systeme de stockage d'energie a Kangiqsujuaq,,QC,In Review,Energy,110.0,,,Public,Clean Electricity,2024,In Review,2024,In Review,1,1,0,0,0,,,,1.0,,Yes,$100M-$499M
8211.0,TES Canada,Usine de production d'hydrogene vert pour usage energetique,,QC,In Review,Energy,4000.0,,,Private,Clean Electricity,2024,In Review,2024,In Review,1,1,0,0,0,,,,1.0,,Yes,"$1,000M-$4,999M"
8212.0,Hy2Gen,Usine de production d'hydrogene pour usage chimique,,QC,Announced & Planning,Energy,1000.0,,,Private,Clean Electricity,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,"$1,000M-$4,999M"
8215.0,Fortress Cellulose specialisee/Rio tinto,Conversion de l'usine pour production de biocharbon,,QC,Announced & Planning,Forest,96.0,45.598715,-75.256778,Private,Other,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,<$100M
8221.0,Mine Arnaud inc.,Arnaud,,QC,Approved,Mining,768.0,,,Private,Other,2024,Approved,2024,Approved,1,1,0,0,0,,,,1.0,,No,$500M-$999M
8244.0,Arcadium Lithium plc,Galaxy,,QC,Approved,Mining,380.1,,,Private,Critical Mineral,2024,Approved,2024,Approved,1,1,0,0,0,,,,1.0,,Yes,$100M-$499M
8256.0,Minerai de Fer Quebec inc.,Lac Bloom - Phase III - Usine de traitement du minerai- 1e usine de flottation (Fe + 67%),,QC,Announced & Planning,Mining,470.7,,,Private,Other,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,No,$100M-$499M
8259.0,Focus Graphite inc.,Lac Knife,,QC,In Review,Mining,236.5,,,Private,Critical Mineral,2024,In Review,2024,In Review,1,1,0,0,0,,,,1.0,,Yes,$100M-$499M
8266.0,Groupe minier Windfall (Partenariat),Lac Windfall,,QC,In Review,Mining,788.6,,,Private,Other,2024,In Review,2024,In Review,1,1,0,0,0,,,,1.0,,No,$500M-$999M
8268.0,Eldorado Gold Quebec,Lamaque - Lower Triangle,,QC,Announced & Planning,Mining,85.5,,,Private,Precious Metal,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,No,<$100M
8271.0,Nouveau Monde Graphite inc.,Matawinie - Usine de fabrication de produit chimique,,QC,Announced & Planning,Mining,923.4,,,Private,Critical Mineral,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,$500M-$999M
8295.0,"Iyuhana Solar LP a partnership between Greenwood Sustainable Infrastructure (GSI), Saturn Power and Ocean Man First Nation.",Iyuhana Solar Energy Facility,,SK,Announced & Planning,Energy,200.0,,,Private,Clean Electricity,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,$100M-$499M
8306.0,Denison Mines Corp.,Wheeler River - Gryphon,,SK,In Review,Mining,737.4,57.53,-105.41,Private,Other,2024,In Review,2024,In Review,1,1,0,0,0,,,,1.0,,No,$500M-$999M
8307.0,"Groupe Remabec, Airex Energie and SUEZ",Carbonity biochar plant,,QC,Announced & Planning,Forest,80.0,,,Private,Waste Biomass,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,<$100M
8308.0,"Groupe Remabec, Airex Energie and SUEZ",Carbonity biochar plant,,QC,Announced & Planning,Forest,80.0,,,Private,Waste Biomass,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,<$100M
8309.0,Structural Truss,Structural Truss Fort Macleod plant,,AB,Announced & Planning,Forest,28.5,,,Private,Other,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,<$100M
8310.0,Kalesnikoff,Kalesnikoff West Kootenays,,BC,Announced & Planning,Forest,34.0,,,Private,Other,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,<$100M
8319.0,Covenant Energy Ltd.,Covenant Energy Renewable Diesel Facility,,SK,Announced & Planning,Energy,920.0,53.29463959,-109.983713,Private,Low Carbon Fuels,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,$500M-$999M
8322.0,Envest,Voisey's Bay Wind Energy Project,,NL,Announced & Planning,Energy,77.6,,,Private,Clean Electricity,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,<$100M
8323.0,Enbridge and Six Nations Energy Development LP,The Seven Stars Energy Project (the Project),,SK,Announced & Planning,Energy,100.0,,,Private,Clean Electricity,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,Yes,$100M-$499M
